osmid,y,x
2977987014,29.6409248,-82.3704023
2977987031,29.6413764,-82.3718111
2977987033,29.6408148,-82.3718083
2977987036,29.6409866,-82.3718092
2978093923,29.6413031,-82.3712127
2978093924,29.6409572,-82.3712271
2978093925,29.6412149,-82.3718103
2978093926,29.6412118,-82.3713865
2978093927,29.6409851,-82.371385
2978093928,29.6408933,-82.3705151
2978094340,29.6413764,-82.3713847
2978094341,29.6413756,-82.3713219
2978094342,29.6418052,-82.3713274
2978094345,29.6412908,-82.371025
2978094362,29.6416272,-82.3710271
2978094363,29.6416256,-82.3713247
2978094364,29.641628,-82.3709463
2978094365,29.6418061,-82.3709475
2978094407,29.6415395,-82.370347
2978094408,29.6415377,-82.3706237
2978094409,29.6419797,-82.3706289
2978094410,29.6418025,-82.3706257
2978094411,29.6418008,-82.3702233
2978094640,29.6415271,-82.3698399
2978094642,29.6411145,-82.3699367
2978094643,29.6415259,-82.3699387
2978094644,29.6411962,-82.3703479
2978094645,29.6411132,-82.370347
2978094658,29.6420115,-82.3700487
2978094667,29.6418623,-82.3698649
3005474316,29.6358027,-82.3620394
3005474320,29.6358351,-82.3650959
3041198338,29.6420844,-82.3704949
3428959183,29.6408949,-82.3706247
3428959184,29.640951,-82.3708031
3428959185,29.6410344,-82.3707085
3428959187,29.6421859,-82.3704956
3428959188,29.6421897,-82.3693023
3530984776,29.6513991,-82.3450365
3566637291,29.6505317,-82.3476667
3566639095,29.6507323,-82.3473745
3572580219,29.6465412,-82.3427403
3572580220,29.6465675,-82.3428536
3600808085,29.6358275,-82.3672008
3660981361,29.6412641,-82.3656695
3801708898,29.6383618,-82.3461814
3809390546,29.6390269,-82.3709375
3809390565,29.6408144,-82.3720152
3812881236,29.650732,-82.3471743
3812881255,29.6509989,-82.3456793
3812881260,29.6511726,-82.345679
3812881274,29.6516391,-82.3516012
3812881278,29.6516718,-82.3520618
3812881282,29.6517597,-82.3516982
3812881295,29.6518081,-82.3516712
3812881297,29.6518113,-82.351733
3812881332,29.6519486,-82.351279
3812881337,29.6519514,-82.3519772
3812881392,29.6519825,-82.3520377
3874849746,29.6409625,-82.3490464
3874849751,29.6417245,-82.3462907
3874849753,29.6415577,-82.3470325
3874857051,29.6482821,-82.3508577
3879139934,29.6429682,-82.3488934
3881267509,29.6360284,-82.3537335
3881267693,29.6372455,-82.3513378
3881267696,29.6373435,-82.3513653
3881267704,29.6374614,-82.3515358
3881267713,29.6375238,-82.3518776
3881267720,29.6375539,-82.3511774
3881267721,29.6375575,-82.3511289
3881267738,29.6376357,-82.3520033
3881267746,29.6377031,-82.3508231
3881267764,29.637803,-82.3508464
3881267776,29.6379615,-82.3507819
3881267778,29.6380315,-82.3508852
3881267783,29.6381216,-82.3506479
3881267788,29.6383447,-82.3538256
3881267790,29.6383573,-82.3537373
3881267791,29.6383669,-82.3536558
3881267793,29.6384168,-82.3506606
3881267821,29.6387668,-82.3514652
3881267828,29.6390342,-82.3506069
3881267845,29.6411204,-82.346196
3881267850,29.643491,-82.3422266
3881267852,29.643626,-82.3404701
3881267855,29.6436826,-82.341296
3881267856,29.6437098,-82.3404708
3881267857,29.6437231,-82.3419347
3881267860,29.6437457,-82.3419681
3881267866,29.6445463,-82.3425167
3881267871,29.6447289,-82.3434049
3881267872,29.6447291,-82.343512
3881267912,29.6471194,-82.3399027
3881267913,29.6471182,-82.3400192
3881267933,29.6477109,-82.3600737
3881267937,29.6481435,-82.3578374
3881267938,29.648146,-82.3549191
3881267960,29.6486397,-82.339478
3903817237,29.6381481,-82.3692985
3903817255,29.6400754,-82.36764
3903817959,29.640599,-82.3640561
3903817968,29.6418487,-82.3668314
3903817990,29.6422079,-82.3672371
3903817991,29.6422178,-82.3654005
3903817996,29.6423249,-82.3666621
3903818000,29.6423643,-82.3644912
3903818013,29.6448465,-82.3537924
3903818015,29.6449295,-82.3608183
3903818017,29.6449898,-82.3571887
3903818031,29.6465055,-82.3600874
3903818032,29.646536,-82.3623207
3903818042,29.6478761,-82.3550308
3980487857,29.644747,-82.3414162
3980487858,29.6448295,-82.3516302
3980487862,29.6449028,-82.3425436
3980487864,29.6449405,-82.339812
3980487865,29.6449533,-82.3516144
3980487866,29.644953,-82.3517045
3980487877,29.6464968,-82.3507664
3980487879,29.6468438,-82.339909
3980487881,29.647046,-82.3472787
3980487882,29.6471185,-82.3422962
3980487883,29.6471539,-82.3422333
3980487885,29.6471669,-82.3419228
3980487887,29.6472451,-82.3498018
3980487890,29.647521,-82.3434237
3980487897,29.6482037,-82.3514929
3980803761,29.6360579,-82.3693006
3980803778,29.6375689,-82.3704345
3980803779,29.6376134,-82.3703817
3980803781,29.6359547,-82.3679094
3980803782,29.636996,-82.3679148
3980803783,29.6369936,-82.3693007
3980803793,29.6375069,-82.3694107
3980803794,29.6371696,-82.3695242
3980803795,29.6371684,-82.3693007
3980803796,29.637167,-82.3679166
3980803797,29.6373434,-82.3679176
3980803798,29.6373408,-82.3693006
3980803799,29.6373403,-82.3695246
3980803800,29.6375066,-82.3692347
3980803801,29.6375074,-82.3685978
3980803802,29.6375068,-82.3688809
3980803803,29.6373407,-82.3688802
3980803804,29.6375112,-82.367919
3980803805,29.6374946,-82.3681014
3980803806,29.6373425,-82.3684086
3980803807,29.6371675,-82.3684077
3980803808,29.636995,-82.3684067
3980803809,29.6368229,-82.3684057
3980803810,29.6366483,-82.3692993
3980803827,29.6357147,-82.3694066
3980803840,29.6365312,-82.3692983
3980803851,29.6363045,-82.3693007
3980803852,29.6363152,-82.3696208
3980803870,29.6359575,-82.369113
3980803905,29.6359571,-82.3686076
3980803906,29.6359036,-82.3686046
4036559248,29.6494147,-82.3394851
4036559249,29.6494644,-82.3394852
4036559251,29.649706,-82.3394875
4036559252,29.6501216,-82.3394816
4072026488,29.6436347,-82.3704565
4072026787,29.6378749,-82.3627532
4072028105,29.6384768,-82.3640406
4072028142,29.6420816,-82.3701458
4072028144,29.6421861,-82.3701453
4072028146,29.6422009,-82.3679273
4072028148,29.6422368,-82.37106
4072028157,29.642338,-82.3690724
4072028158,29.642339,-82.3689196
4072028162,29.6423512,-82.3710613
4072028169,29.6423912,-82.3704887
4072028180,29.6425046,-82.3666615
4072028181,29.6425045,-82.3672595
4072028297,29.642592,-82.370482
4072028301,29.6425996,-82.3710506
4072028308,29.6426211,-82.3704506
4072028312,29.6426409,-82.3704812
4072028322,29.6427441,-82.3704795
4072028324,29.6427567,-82.3710446
4072028338,29.6429073,-82.3704764
4072028342,29.6429219,-82.3710405
4072028348,29.6430535,-82.3666526
4072028349,29.6430569,-82.3670047
4072028350,29.6430897,-82.3704723
4072028353,29.6431011,-82.3710352
4072028358,29.6431927,-82.3694818
4072028360,29.6432337,-82.3668734
4072028361,29.6432335,-82.3666497
4072028370,29.6432646,-82.3704679
4072028377,29.6432786,-82.3710322
4072028385,29.6434423,-82.3704629
4072028387,29.6434505,-82.3710275
4072028389,29.6434824,-82.3665349
4072028392,29.6435343,-82.3704593
4072028393,29.6435385,-82.3704179
4072028491,29.6436657,-82.3699397
4072028492,29.6436621,-82.3681162
4072028493,29.6436804,-82.368598
4072028496,29.6437006,-82.3699155
4072028498,29.6437013,-82.3678464
4072028506,29.643723,-82.3699
4072028509,29.6437373,-82.3694871
4072028526,29.6438367,-82.3698248
4072028529,29.6439023,-82.3697932
4072028546,29.6440665,-82.3707502
4072028552,29.6440858,-82.371015
4072028558,29.644151,-82.3709178
4072028559,29.6441798,-82.3706737
4072028565,29.6442113,-82.3700659
4072028568,29.6442844,-82.3675158
4072028636,29.6449223,-82.3402602
4072028971,29.645246,-82.3404676
4072029739,29.6457171,-82.3405763
4072031416,29.6490092,-82.3434533
4091667495,29.6405199,-82.3422749
4091667497,29.6410454,-82.3425616
4147991731,29.6367438,-82.3679753
4147991734,29.636823,-82.3693001
4147991749,29.6374589,-82.3669204
4147991755,29.6411494,-82.3506379
4147991756,29.6415814,-82.3506246
4147991761,29.6427505,-82.350599
4147991764,29.6464659,-82.3604741
4214257799,29.6368129,-82.3531739
4214257801,29.6369028,-82.3528686
4214257807,29.636915,-82.3523522
4214257818,29.6369494,-82.352886
4214257824,29.6369833,-82.35348
4214257836,29.6370368,-82.3532646
4214257841,29.6370671,-82.3526821
4214257850,29.6371234,-82.3529538
4214257856,29.6371546,-82.3526028
4214257858,29.637161,-82.3513503
4214257861,29.637173,-82.3512199
4214257881,29.6373592,-82.3524356
4214257907,29.6375537,-82.3522463
4214257909,29.6375742,-82.3522277
4214257916,29.6376155,-82.3520377
4214257925,29.6376801,-82.3522762
4214257932,29.6377284,-82.3534075
4214257940,29.6377833,-82.3535447
4214257947,29.6377879,-82.3524571
4214257949,29.6377971,-82.3534234
4214257959,29.6378627,-82.3534311
4214257968,29.6379216,-82.3523395
4214257971,29.6379692,-82.3520556
4214257983,29.6380432,-82.3515304
4214257984,29.6380637,-82.3513562
4214257987,29.6381132,-82.3509407
4239206799,29.6414976,-82.3638116
4239206806,29.6419382,-82.3637913
4239206810,29.6421368,-82.3635466
4239206815,29.6422001,-82.3635086
4239206817,29.6422849,-82.3635416
4239206819,29.6423411,-82.3635876
4239206822,29.6431778,-82.3641128
4249724803,29.6385798,-82.3459123
4249724812,29.6387588,-82.3462065
4249724813,29.638766,-82.3451709
4249724818,29.6387859,-82.3514124
4249724819,29.6387915,-82.3460127
4249724827,29.6388379,-82.345209
4249724833,29.6388875,-82.3514937
4249724834,29.6389049,-82.35144
4249724875,29.639475,-82.3460832
4249724876,29.6394783,-82.3461457
4249724877,29.6394843,-82.34624
4249725098,29.6395889,-82.3462239
4249725110,29.6396827,-82.3462131
4249725113,29.6397046,-82.3489045
4249725115,29.6397158,-82.346053
4249725118,29.6397301,-82.3461857
4249725128,29.6397706,-82.3489109
4249725129,29.6397817,-82.3488425
4249725136,29.6399202,-82.346066
4249725145,29.6400561,-82.3503809
4249725148,29.6400773,-82.3504739
4249725151,29.6400999,-82.3503797
4249725160,29.6401502,-82.3501328
4249725161,29.6401621,-82.3503779
4249725178,29.6403668,-82.3491098
4249725180,29.6403849,-82.3490312
4249725310,29.6405496,-82.3505816
4249725317,29.6406946,-82.3503579
4249725320,29.6406995,-82.3462117
4249725321,29.6407091,-82.3460693
4249725323,29.6407123,-82.3460521
4249725344,29.6409139,-82.3460776
4249725352,29.6409941,-82.3505733
4249725359,29.6410021,-82.348977
4249725384,29.6411651,-82.3461241
4249725409,29.6413194,-82.3461581
4249725426,29.6414722,-82.3469707
4249725429,29.6415603,-82.3438537
4249725435,29.6416533,-82.3463848
4249725436,29.6417031,-82.3463964
4249725439,29.6417605,-82.350354
4249725469,29.642908,-82.3467729
4249725474,29.6430742,-82.3469575
4249725475,29.6430942,-82.3468237
4249725484,29.643278,-82.3469929
4249725497,29.643683,-82.3503401
4249725498,29.6436831,-82.3502519
4249725517,29.6442114,-82.3503103
4249725526,29.6444015,-82.3503212
4249725531,29.6444634,-82.3500043
4249725541,29.6446441,-82.3515959
4249725543,29.6446514,-82.3488966
4249725556,29.644713,-82.3492702
4249725558,29.6447533,-82.3470467
4249725559,29.6447293,-82.3436244
4249725567,29.6447674,-82.3451076
4249725568,29.6447698,-82.3467992
4249725571,29.6447725,-82.3458025
4249725572,29.6447738,-82.3460435
4249725574,29.644783,-82.3503104
4249725578,29.6447833,-82.3505359
4249725586,29.6448046,-82.3484974
4249725588,29.6448042,-82.3498134
4249725589,29.6448053,-82.3499263
4249725590,29.6448066,-82.3488966
4249725592,29.6448068,-82.3486904
4249725593,29.6448074,-82.3491204
4249725594,29.644809,-82.3492691
4249725597,29.6448284,-82.351521
4249725598,29.6448291,-82.3434046
4249725599,29.64483,-82.3436242
4249725600,29.6448333,-82.3520265
4249725604,29.6449209,-82.3434069
4249725606,29.6449204,-82.343627
4249725609,29.6449349,-82.3479764
4249725610,29.6449521,-82.3470264
4249725617,29.6449605,-82.3485181
4249725618,29.6449574,-82.3485994
4249725619,29.6449678,-82.3486939
4249725620,29.6449715,-82.3502714
4249843732,29.6378959,-82.3655995
4249843733,29.6380548,-82.365419
4255604073,29.6429093,-82.3485019
4255604074,29.6429078,-82.3481142
4255604075,29.6429645,-82.344936
4255604460,29.6374567,-82.3678079
4255604461,29.6374631,-82.3651655
4255604482,29.6375516,-82.3693006
4255604489,29.6375507,-82.3684872
4255604490,29.6375511,-82.3684098
4255604492,29.6375523,-82.3679189
4255604498,29.6375699,-82.3711022
4255604503,29.6375684,-82.3705096
4255604504,29.6375685,-82.3709044
4255604522,29.6376183,-82.3684872
4255604526,29.6376406,-82.3601541
4255604545,29.6377736,-82.3640406
4255604546,29.6377433,-82.365163
4255604556,29.6377526,-82.3684863
4255604568,29.63775,-82.3624216
4255604589,29.6378597,-82.3596738
4255604592,29.6378887,-82.3620711
4255604623,29.6405426,-82.3421979
4255604631,29.6412546,-82.3461502
4255604634,29.6413675,-82.3426513
4255604643,29.6416464,-82.3426138
4255604687,29.6424461,-82.3437166
4255604693,29.6425885,-82.3444773
4255604698,29.6426685,-82.3436784
4255604793,29.6435201,-82.3459717
4255604798,29.6435781,-82.3455638
4255604803,29.6436395,-82.3451363
4255604804,29.6436415,-82.3465503
4255604805,29.6436767,-82.3460213
4259618682,29.6387552,-82.3495783
4259618862,29.6375445,-82.3485755
4259618865,29.6376366,-82.3485985
4259618867,29.6376764,-82.3484788
4259618868,29.637704,-82.3484012
4259618874,29.6377847,-82.3485282
4259618989,29.6379205,-82.3481491
4259618990,29.637941,-82.3502101
4259618991,29.6379467,-82.3501379
4259618992,29.6379504,-82.3486974
4259618995,29.6379611,-82.3486638
4259619001,29.6379775,-82.34861
4259619010,29.6380045,-82.3481909
4259619022,29.6380401,-82.3472646
4259619023,29.6380428,-82.3475635
4259619029,29.6380809,-82.3475809
4259619032,29.6380963,-82.3482799
4259619036,29.6381142,-82.3482333
4259619040,29.6381476,-82.3481373
4259619041,29.6381477,-82.3498137
4259619042,29.6381655,-82.3487041
4259619050,29.6382201,-82.3482714
4259619053,29.6382457,-82.3489417
4259619055,29.6382691,-82.3487313
4259619060,29.6382944,-82.3490259
4259619063,29.6383026,-82.3489617
4259619067,29.6383399,-82.3504332
4259619069,29.6383545,-82.3503369
4259619072,29.6383776,-82.348297
4259619084,29.638414,-82.3496791
4259619086,29.6384219,-82.3500517
4259619087,29.6384236,-82.3504459
4259619089,29.6384319,-82.3503435
4259619095,29.6384577,-82.3496573
4259619109,29.6385077,-82.3481618
4259619112,29.6385059,-82.3492635
4259619114,29.6385159,-82.3481037
4259619115,29.638517,-82.3496905
4259619118,29.638528,-82.3484355
4259619120,29.6385319,-82.3484759
4259619123,29.6385385,-82.3483209
4259619127,29.6385545,-82.3481821
4259619128,29.6385584,-82.3490621
4259619130,29.6385619,-82.3481107
4259619134,29.6385755,-82.3487695
4259619138,29.6385918,-82.3488729
4259619141,29.6386026,-82.3481974
4259619145,29.6386053,-82.3483292
4259619147,29.6386097,-82.3481178
4259619150,29.6386126,-82.3482694
4259619151,29.6386174,-82.3487698
4259619154,29.6386294,-82.3493048
4259619166,29.6386619,-82.348954
4259619172,29.6386757,-82.3495067
4259619174,29.6386645,-82.3496498
4259619175,29.6386695,-82.3497345
4259619344,29.6390518,-82.349512
4259619350,29.6390728,-82.350337
4259619351,29.6390746,-82.3504848
4259619358,29.6390984,-82.3490695
4259619360,29.6391054,-82.3495378
4259619369,29.6391162,-82.3495014
4259619374,29.6391288,-82.3503289
4259619389,29.6391603,-82.3486835
4259619403,29.6392111,-82.3503473
4259619405,29.639229,-82.3491979
4259619410,29.6392413,-82.3490968
4259619412,29.6392448,-82.3504856
4259619413,29.6392474,-82.3490536
4259619429,29.6393012,-82.3503656
4259619433,29.6393216,-82.3487985
4259619440,29.6393695,-82.3475176
4259619448,29.639392,-82.3474896
4259619455,29.6394137,-82.3496516
4259619460,29.6394526,-82.3475688
4259619463,29.639451,-82.3490123
4259619472,29.6394842,-82.3480905
4259619481,29.6395359,-82.3488267
4259619483,29.639542,-82.3483796
4259619489,29.6395821,-82.3487823
4259619512,29.6396616,-82.3488371
4259619514,29.6397071,-82.3488489
4259619515,29.6397211,-82.3491891
4259619518,29.6397664,-82.3489808
4259619519,29.6397735,-82.3488688
4269007109,29.6416854,-82.3638768
4269007111,29.6416934,-82.3641834
4269007121,29.6419349,-82.3636206
4269007125,29.6419681,-82.3636202
4269007142,29.6421878,-82.3637118
4269007143,29.6421963,-82.363681
4269007167,29.6429486,-82.3639027
4269007192,29.6435647,-82.3628734
4269007200,29.6437475,-82.3627378
4269007206,29.6442831,-82.3618705
4269007207,29.6443288,-82.3619079
4269007211,29.6446631,-82.3620047
4269007214,29.6446195,-82.3611105
4269007217,29.6446991,-82.3611727
4269007218,29.6447508,-82.3612133
4269007223,29.644875,-82.3597861
4269007224,29.6449614,-82.3607407
4269007226,29.6450331,-82.3600316
4269007227,29.6450321,-82.3598288
4269007232,29.6453736,-82.3607214
4270695576,29.6423416,-82.3533533
4270696680,29.6448574,-82.3572251
4270696681,29.6448633,-82.3578176
4270696682,29.6448531,-82.3565539
4270696685,29.6449221,-82.355455
4270696688,29.6449337,-82.3572068
4270696916,29.6430126,-82.3570644
4270696932,29.6431925,-82.3589481
4270696975,29.6435388,-82.3585152
4270697000,29.6438363,-82.3575487
4270697009,29.6439109,-82.357402
4270697014,29.6439747,-82.3575976
4270697019,29.6439976,-82.3574581
4270697020,29.6440054,-82.3574811
4270697022,29.6440253,-82.3574707
4270697032,29.6442812,-82.3592383
4270697073,29.6447851,-82.3573752
4270697085,29.6448048,-82.3522481
4270697189,29.6449387,-82.3578192
4270697191,29.6449562,-82.3522492
4270697194,29.644986,-82.356523
4270920171,29.6501067,-82.3434178
4270920174,29.6505354,-82.3434158
4270920176,29.6505172,-82.3428243
4270920177,29.650504,-82.3421581
4272412311,29.6372369,-82.3540385
4272412312,29.6375871,-82.3534682
4272412344,29.6449297,-82.3564214
4272412345,29.6449769,-82.3554907
4272412349,29.6449905,-82.3574232
4272412356,29.6450249,-82.3586405
4272412358,29.6450429,-82.3564608
4272412654,29.6468291,-82.3578757
4272412658,29.6468677,-82.3512429
4272412660,29.6468713,-82.3581274
4272412664,29.6469516,-82.3554581
4272412669,29.6469827,-82.3525845
4272412727,29.6455437,-82.3492614
4272412777,29.6458457,-82.3486749
4272412784,29.6458797,-82.3574973
4272412791,29.6459252,-82.3515549
4272412796,29.6459656,-82.3516288
4272412806,29.6460532,-82.3573253
4272412818,29.6461287,-82.3576506
4272412822,29.6461937,-82.3575039
4272412824,29.6463007,-82.3488565
4272412875,29.6487189,-82.3498372
4272412877,29.6492066,-82.3583228
4272412908,29.6472675,-82.3515308
4272412945,29.6475237,-82.3600519
4272412947,29.6475542,-82.3597768
4272412960,29.6476766,-82.3576445
4272412964,29.6476898,-82.3580475
4272412974,29.6477107,-82.3578078
4272412975,29.6477162,-82.3517076
4272412980,29.6477578,-82.3580435
4272412981,29.6477623,-82.3583136
4272412991,29.6478642,-82.3529191
4272413005,29.6479782,-82.3601113
4272413026,29.64817,-82.3578816
4272413036,29.6482105,-82.3522331
4272413037,29.6482106,-82.3524546
4272413041,29.6482783,-82.3550769
4272413043,29.6482917,-82.3551303
4272413044,29.6482976,-82.3540214
4272413049,29.6483423,-82.3509337
4272413052,29.6483514,-82.3521232
4272413053,29.6483545,-82.3532106
4272413061,29.648374,-82.3601623
4272413066,29.6483831,-82.3595599
4272413068,29.6484014,-82.3593458
4272413072,29.6484203,-82.3506136
4272413073,29.6484149,-82.3591139
4272413075,29.648423,-82.3602361
4272413076,29.6484295,-82.3580935
4272413077,29.6484269,-82.3589138
4272413078,29.6484329,-82.3583073
4272413080,29.6484395,-82.3587158
4272413081,29.6484466,-82.3552363
4272413083,29.6484433,-82.3601705
4272413101,29.6485668,-82.3498155
4277265039,29.6451223,-82.3396731
4286968948,29.6403252,-82.3490959
4286968949,29.6403448,-82.3490189
4313709803,29.6445079,-82.3460425
4313709804,29.6445137,-82.3467749
4313709805,29.644514,-82.3469337
4313709806,29.6445145,-82.3468654
4313709809,29.6446719,-82.3460427
4313709810,29.6447609,-82.346932
4313709811,29.6448389,-82.346043
4313709812,29.6448417,-82.346785
4313709816,29.644912,-82.345874
4313709818,29.6449184,-82.3467401
4313709822,29.6449211,-82.3467774
4313709823,29.6449465,-82.3469343
4313709829,29.6449294,-82.3474749
4313709831,29.6450915,-82.3481073
4313709847,29.6455406,-82.3461785
4313709853,29.6456049,-82.3475349
4313709855,29.6456041,-82.3474702
4313709856,29.6456238,-82.3462906
4313709858,29.6456245,-82.3461986
4313709860,29.6457438,-82.3459393
4313797049,29.6511277,-82.3435505
4332780846,29.6393627,-82.3434249
4338390675,29.6485777,-82.3496438
4338398141,29.6487185,-82.3486332
4338398168,29.6487211,-82.3498607
4338404287,29.6483553,-82.3507935
4338404598,29.6483435,-82.3513114
4338404600,29.6483482,-82.3517085
4338404635,29.6483483,-82.3518463
4338405274,29.6485895,-82.3503622
4338405771,29.648664,-82.3502165
4338413009,29.6482366,-82.3497356
4338413025,29.6485689,-82.3477113
4338413026,29.6486368,-82.3476278
4338413032,29.6478327,-82.3478691
4338428019,29.6485678,-82.3476293
4338428022,29.6485684,-82.3471562
4338428023,29.6485668,-82.346863
4338428024,29.6485647,-82.3465959
4338428025,29.6485529,-82.3462726
4338442428,29.6482486,-82.3496135
4338442430,29.6482916,-82.3496225
4338442431,29.6478009,-82.3496769
4338442433,29.6479102,-82.349643
4338442440,29.6478571,-82.3493413
4338442444,29.6478517,-82.3493172
4338486986,29.6487075,-82.3468829
4338486988,29.648684,-82.3460978
4338491989,29.6486331,-82.3468459
4338491990,29.648707,-82.3468441
4338491992,29.6490432,-82.3468406
4338491995,29.6498681,-82.3468407
4338491997,29.6499001,-82.3460181
4338491998,29.6489492,-82.3460209
4338492000,29.6487047,-82.3466757
4338492001,29.6486319,-82.3466766
4338492002,29.6487483,-82.3460274
4338492003,29.6487919,-82.3466745
4338492008,29.6486835,-82.3459521
4338492014,29.6489472,-82.3448319
4338492017,29.6492151,-82.3448314
4338492019,29.6496136,-82.3448266
4338492026,29.6496058,-82.3459795
4338492027,29.6500739,-82.3459749
4338492039,29.6503647,-82.3448278
4338492043,29.6479678,-82.3496406
4338492044,29.6485171,-82.3491597
4338550651,29.6499553,-82.3412884
4338550656,29.6501014,-82.3403124
4338553901,29.6482223,-82.350097
4338553902,29.6482141,-82.3500333
4338553903,29.6483544,-82.3498041
4338553906,29.6487093,-82.3472727
4338553907,29.648793,-82.3460974
4338553908,29.6489936,-82.346094
4338553913,29.6498969,-82.3461179
4338553914,29.6499219,-82.3461178
4338553916,29.6503359,-82.3460939
4338553924,29.6505577,-82.3462878
4338553925,29.6503643,-82.3459837
4338553927,29.6502997,-82.3460933
4338557730,29.6479515,-82.3448778
4338557732,29.6478389,-82.3446876
4338557736,29.6479607,-82.3452588
4339653458,29.648094,-82.3480205
4339653459,29.6480345,-82.3479663
4339656615,29.6427557,-82.3508647
4339656616,29.6428681,-82.3508622
4339659044,29.6444793,-82.3498206
4339659047,29.6481069,-82.3491861
4339659051,29.6481606,-82.349345
4339668113,29.6485666,-82.3472714
4339668119,29.6496132,-82.3448683
4339668120,29.6494872,-82.345075
4339668121,29.6494378,-82.3448294
4339668123,29.6492154,-82.3448711
4339668124,29.6493899,-82.3450784
4339668125,29.6496105,-82.3451482
4339668127,29.6494408,-82.3452139
4339668148,29.6497087,-82.3435134
4339669057,29.6498144,-82.3435853
4339669058,29.6498159,-82.3446347
4339669059,29.6497038,-82.344647
4339669061,29.6498425,-82.3428173
4340348303,29.6448317,-82.3440666
4340348304,29.6448345,-82.3446423
4340348306,29.6449055,-82.3439324
4340348307,29.6449088,-82.344309
4340348319,29.6450673,-82.3458719
4340348321,29.6452,-82.3458702
4340348332,29.645265,-82.3459432
4340348337,29.6452834,-82.3435951
4340348350,29.645642,-82.3435923
4340348355,29.6459369,-82.3435825
4340348356,29.6459366,-82.3435156
4340348358,29.6465131,-82.343586
4340348359,29.6465822,-82.3434491
4340348360,29.6465815,-82.3435175
4340348361,29.6465809,-82.3435873
4340348362,29.6468668,-82.3435849
4340348363,29.6471147,-82.3435842
4340348364,29.6472347,-82.3434468
4340348365,29.6473884,-82.3435833
4365275119,29.6380726,-82.3498003
4365275121,29.6381049,-82.3499848
4423994981,29.6434929,-82.3481893
4423994982,29.6435345,-82.347996
4423994985,29.6429052,-82.3479994
4423995090,29.6428408,-82.3475676
4423995093,29.6427418,-82.3472139
4423995094,29.6425963,-82.3472132
4423995099,29.6421362,-82.348273
4423995100,29.6421266,-82.3475765
4423995102,29.6428707,-82.3469933
4431536471,29.6477983,-82.3535414
4431536472,29.6477963,-82.353396
4431536473,29.6477866,-82.3532405
4431536478,29.6480387,-82.3530758
4431566457,29.6483974,-82.3491605
4431566458,29.6483968,-82.3491
4431579530,29.6479576,-82.3488014
4431579534,29.6483092,-82.3486886
4431589366,29.6482999,-82.3481869
4431589368,29.6485726,-82.3480503
4431589369,29.648572,-82.3484376
4431589370,29.6484804,-82.3484367
4431589371,29.6483814,-82.3478114
4431589372,29.6483809,-82.3477693
4431589373,29.6483039,-82.3477852
4431589374,29.6483045,-82.3477383
4431589376,29.648309,-82.3472749
4431605471,29.6460951,-82.3504376
4431605472,29.6467606,-82.3509928
4431605474,29.6472936,-82.3514821
4431605476,29.6473062,-82.3506104
4431605478,29.6475678,-82.3508794
4431605989,29.6475292,-82.3508496
4431605994,29.6478429,-82.3510363
4431618019,29.6468407,-82.3498068
4431930583,29.6488637,-82.3472716
4431930584,29.6488066,-82.3472719
4431930588,29.6487111,-82.3475173
4431930894,29.6491722,-82.3476423
4431930897,29.6488721,-82.3488532
4431930898,29.64871,-82.3477015
4431930902,29.6493331,-82.347704
4431930913,29.6493906,-82.347605
4431930914,29.6489952,-82.3470673
4431930915,29.6489927,-82.3468809
4431930928,29.6493313,-82.3461196
4431930933,29.6490432,-82.3468801
4431932047,29.6482221,-82.3532127
4431936470,29.6479512,-82.3447055
4431936473,29.6480487,-82.3444044
4431936475,29.6479519,-82.3443376
4431936480,29.6481263,-82.3441484
4431936481,29.6481792,-82.3442094
4431967751,29.6466416,-82.3481706
4431967756,29.6468238,-82.3489726
4431967757,29.6464716,-82.3486372
4431967761,29.6468178,-82.349681
4431967762,29.6464721,-82.3490444
4431967764,29.6465766,-82.349577
4431967765,29.6465581,-82.349577
4431967766,29.6464712,-82.349138
4431967767,29.6463956,-82.3491393
4432821189,29.6486153,-82.3450815
4432821191,29.6485314,-82.3450815
4571205129,29.644813,-82.3411483
4593699424,29.6475837,-82.3435848
4593699428,29.647387,-82.3438666
4593699429,29.6474344,-82.3435832
4593699430,29.6474376,-82.3434471
4593699432,29.6471874,-82.3426605
4593699436,29.647237,-82.3431042
4593699439,29.6472363,-82.3431668
4593699440,29.6471163,-82.3434471
4593699442,29.6468493,-82.3434499
4593699445,29.6466031,-82.3438
4593699449,29.64658,-82.3438171
4593699456,29.6471234,-82.3442389
4593699460,29.6461542,-82.3447099
4593699462,29.6460991,-82.3447672
4593699479,29.6475771,-82.3429989
4593699481,29.6480232,-82.3429921
4593699482,29.6481008,-82.3429945
4593699486,29.647741,-82.3427987
4593699488,29.6474079,-82.3412766
4593699590,29.6474079,-82.3412442
4593699591,29.6476027,-82.3414023
4593699592,29.6474087,-82.3414589
4593699604,29.6475846,-82.3434196
4602818079,29.6390437,-82.3462012
4602841955,29.6390946,-82.3464181
4602842961,29.6391021,-82.3462911
4602842964,29.6393982,-82.3463394
4602842970,29.6394064,-82.3464171
4602842974,29.6388084,-82.3462858
4602842978,29.6393167,-82.3462385
4602847169,29.63995,-82.3424954
4602847173,29.6397607,-82.3429712
4602847175,29.6401345,-82.3420452
4602847184,29.6410068,-82.3433514
