osmid,y,x
27146,29.6404,-82.3462
27147,29.6403,-82.345
27148,29.643,-82.3465
27149,29.6423,-82.3457
27150,29.6416,-82.3459
27151,29.6415,-82.3442
27152,29.6397,-82.3449
27153,29.6401,-82.3432
27154,29.6406,-82.3429
27155,29.6407,-82.3457
27156,29.6402,-82.3444
27157,29.6399,-82.3446
27158,29.6434,-82.3437
27159,29.6403,-82.3435
27160,29.6428,-82.3448
27161,29.6399,-82.3422
27162,29.6426,-82.3428
27163,29.6413,-82.3452
27164,29.6398,-82.3431
27165,29.6435,-82.3449
27166,29.6419,-82.3439
27167,29.6434,-82.3436
27168,29.6415,-82.3444
27169,29.6433,-82.3424
27170,29.6399,-82.3441
27171,29.642,-82.342
27172,29.6429,-82.3439
27173,29.6429,-82.3439
27174,29.6416,-82.3441
27175,29.6425,-82.3421
27176,29.6416,-82.3449
27177,29.6428,-82.3446
27178,29.6405,-82.3456
27179,29.6432,-82.3449
27180,29.6397,-82.3459
27181,29.642,-82.3461
27182,29.64,-82.3477
27183,29.6405,-82.345
27184,29.6436,-82.3484
27185,29.6401,-82.3445
27186,29.6423,-82.3471
27187,29.6425,-82.3444
27188,29.6432,-82.3472
27189,29.6397,-82.3463
27190,29.6415,-82.3479
27191,29.6431,-82.348
27192,29.6401,-82.3459
27193,29.6412,-82.3484
27194,29.6423,-82.3444
27195,29.6419,-82.3453
27196,29.6435,-82.3477
27197,29.6412,-82.347
27198,29.6424,-82.348
27199,29.6427,-82.347
27200,29.6421,-82.3467
27201,29.6422,-82.3472
27202,29.6401,-82.3464
27203,29.6421,-82.348
27204,29.6409,-82.3444
27205,29.64,-82.3474
27206,29.6414,-82.3478
27207,29.641,-82.3473
27208,29.6418,-82.3464
27209,29.6409,-82.3474
27210,29.6435,-82.3482
27211,29.64,-82.3455
27212,29.6432,-82.348
27213,29.6399,-82.3454
27214,29.6413,-82.3447
27215,29.6399,-82.3464
27216,29.641,-82.3459
27217,29.6399,-82.3456
27218,29.6429,-82.3464
27219,29.641,-82.3467
27220,29.6433,-82.3461
27221,29.6427,-82.3467
27222,29.6406,-82.3468
27223,29.6411,-82.3477
27224,29.6402,-82.3476
27225,29.6414,-82.3447
27226,29.6435,-82.351
27227,29.6427,-82.3489
27228,29.6417,-82.3501
27229,29.64,-82.3489
27230,29.6408,-82.351
27231,29.6404,-82.3494
27232,29.641,-82.3521
27233,29.6406,-82.3512
27234,29.6402,-82.3502
27235,29.6416,-82.3498
27236,29.6434,-82.351
27237,29.6429,-82.3486
27238,29.6417,-82.3514
27239,29.6404,-82.3517
27240,29.6416,-82.3486
27241,29.6422,-82.3498
27242,29.6407,-82.3489
27243,29.6409,-82.35
27244,29.6405,-82.3519
27245,29.6404,-82.3502
27246,29.6406,-82.3519
27247,29.6423,-82.3504
27248,29.6408,-82.3496
27249,29.6429,-82.3508
27250,29.641,-82.3522
27251,29.6425,-82.347
27252,29.6438,-82.3475
27253,29.6419,-82.3465
27254,29.6431,-82.3471
27255,29.6425,-82.3469
27256,29.6433,-82.3484
27257,29.6415,-82.3482
27258,29.6416,-82.3481
27259,29.6431,-82.3459
27260,29.6448,-82.3478
27261,29.6431,-82.3456
27262,29.6411,-82.3452
27263,29.6422,-82.347
27264,29.6437,-82.3466
27265,29.6434,-82.3481
27266,29.643,-82.3479
27267,29.6418,-82.3482
27268,29.6411,-82.3457
27269,29.6436,-82.3461
27270,29.6435,-82.3461
27271,29.6447,-82.3458
27272,29.6439,-82.3451
27273,29.6427,-82.3474
27274,29.6443,-82.3449
27275,29.6437,-82.3471
27276,29.6435,-82.3486
27277,29.6418,-82.3463
27278,29.6428,-82.3461
27279,29.6448,-82.3483
27280,29.6432,-82.3459
27281,29.6439,-82.3486
27282,29.6432,-82.3462
27283,29.6427,-82.3462
27284,29.6424,-82.3476
27285,29.6426,-82.3461
27286,29.6441,-82.3461
27287,29.6411,-82.3485
27288,29.645,-82.3481
27289,29.6447,-82.3465
27290,29.6447,-82.3461
27291,29.6447,-82.3483
27292,29.6416,-82.3474
27293,29.6434,-82.3479
27294,29.6448,-82.3471
27295,29.6424,-82.3456
27296,29.645,-82.3458
27297,29.6429,-82.3488
27298,29.6421,-82.3463
27299,29.6432,-82.3489
27300,29.6413,-82.3476
27301,29.6417,-82.3469
27302,29.6416,-82.3473
27303,29.6426,-82.3471
27304,29.6441,-82.3456
27305,29.6443,-82.3459
27306,29.6441,-82.3452
27307,29.6415,-82.3461
27308,29.6444,-82.3482
27309,29.644,-82.3449
27310,29.6449,-82.3457
27311,29.6413,-82.3455
27312,29.6443,-82.3451
27313,29.6433,-82.347
27314,29.6425,-82.3468
27315,29.6424,-82.3476
27316,29.6432,-82.3457
27317,29.645,-82.3486
27318,29.6444,-82.3475
27319,29.642,-82.3479
27320,29.6444,-82.3477
27321,29.6424,-82.3458
27322,29.6446,-82.3459
27323,29.6434,-82.3463
27324,29.6436,-82.3465
27325,29.6411,-82.347
27326,29.6431,-82.3452
27327,29.6431,-82.3458
27328,29.6428,-82.3471
27329,29.6431,-82.3478
27330,29.6433,-82.3455
27331,29.6433,-82.3467
27332,29.6416,-82.3474
27333,29.6419,-82.3483
27334,29.6432,-82.3488
27335,29.644,-82.3451
27336,29.6438,-82.3482
27337,29.6426,-82.3489
27338,29.6452,-82.3487
27339,29.6443,-82.345
27340,29.6413,-82.3479
27341,29.6433,-82.3475
27342,29.6429,-82.3473
27343,29.6421,-82.3475
27344,29.6432,-82.3479
27345,29.6442,-82.3452
27346,29.6428,-82.3475
27347,29.6417,-82.3458
27348,29.6444,-82.3484
27349,29.6432,-82.3469
27350,29.6431,-82.3476
27351,29.6453,-82.349
27352,29.6436,-82.3509
27353,29.6447,-82.3491
27354,29.6455,-82.3493
27355,29.6439,-82.3514
27356,29.6426,-82.3485
27357,29.6421,-82.351
27358,29.6455,-82.3488
27359,29.6443,-82.352
27360,29.6449,-82.3486
27361,29.6428,-82.3508
27362,29.6423,-82.3494
27363,29.6454,-82.3507
27364,29.6419,-82.3492
27365,29.6418,-82.3519
27366,29.6448,-82.3523
27367,29.6451,-82.3495
27368,29.643,-82.3513
27369,29.6436,-82.3513
27370,29.6444,-82.3507
27371,29.6452,-82.3501
27372,29.6417,-82.3496
27373,29.6434,-82.3498
27374,29.6436,-82.3508
27375,29.6427,-82.3509
27376,29.6446,-82.3516
27377,29.6435,-82.3521
27378,29.6449,-82.3507
27379,29.6441,-82.3515
27380,29.6429,-82.3488
27381,29.6449,-82.3485
27382,29.6418,-82.3495
27383,29.6454,-82.3514
27384,29.6421,-82.3514
27385,29.6455,-82.3485
27386,29.6423,-82.3503
27387,29.6418,-82.3503
27388,29.6456,-82.3508
27389,29.6422,-82.3512
27390,29.6422,-82.3517
27391,29.6451,-82.3502
27392,29.6441,-82.3513
27393,29.6447,-82.3501
27394,29.6431,-82.3509
27395,29.6419,-82.3503
27396,29.6441,-82.3494
27397,29.6452,-82.351
27398,29.6435,-82.3504
27399,29.6432,-82.3486
27400,29.6445,-82.3507
27401,29.6455,-82.3505
27402,29.6441,-82.3485
27403,29.6436,-82.3517
27404,29.643,-82.3516
27405,29.6453,-82.3522
27406,29.6437,-82.3521
27407,29.6451,-82.3495
27408,29.6458,-82.3496
27409,29.6451,-82.3513
27410,29.6424,-82.3515
27411,29.6436,-82.3494
27412,29.6432,-82.3514
27413,29.6457,-82.3506
27414,29.6431,-82.351
27415,29.6434,-82.3499
27416,29.6432,-82.3499
27417,29.644,-82.349
27418,29.6434,-82.349
27419,29.643,-82.3508
27420,29.6449,-82.3493
27421,29.6442,-82.3505
27422,29.6441,-82.3514
27423,29.6445,-82.3484
27424,29.6444,-82.3514
27425,29.6452,-82.349
27426,29.646,-82.352
27427,29.6428,-82.3494
27428,29.6445,-82.3485
27429,29.6434,-82.3502
27430,29.6431,-82.351
27431,29.6442,-82.3506
27432,29.6453,-82.3485
27433,29.6446,-82.3491
27434,29.6443,-82.3506
27435,29.6447,-82.3505
27436,29.6438,-82.3503
27437,29.6456,-82.3501
27438,29.6463,-82.3521
27439,29.644,-82.3515
27440,29.6449,-82.349
27441,29.6431,-82.3517
27442,29.6445,-82.3487
27443,29.6431,-82.3489
27444,29.6436,-82.3488
27445,29.6439,-82.3503
27446,29.6434,-82.349
27447,29.6456,-82.3506
27448,29.6428,-82.3485
27449,29.6427,-82.3483
27450,29.6435,-82.3484
27451,29.6443,-82.3487
27452,29.6441,-82.3516
27453,29.646,-82.3485
27454,29.6455,-82.3506
27455,29.6442,-82.3511
27456,29.6455,-82.349
27457,29.6444,-82.3512
27458,29.6437,-82.3515
27459,29.6446,-82.3504
27460,29.6451,-82.3502
27461,29.6434,-82.3512
27462,29.6451,-82.3507
27463,29.6436,-82.3514
27464,29.6461,-82.3499
27465,29.6427,-82.3503
27466,29.6432,-82.3498
27467,29.6449,-82.3512
27468,29.6435,-82.3485
27469,29.6459,-82.3519
27470,29.6427,-82.3482
27471,29.6436,-82.3502
27472,29.6453,-82.352
27473,29.6459,-82.3512
27474,29.644,-82.3498
27475,29.6462,-82.3515
27476,29.6438,-82.3517
27477,29.6456,-82.35
27478,29.644,-82.3519
27479,29.6448,-82.3505
27480,29.6435,-82.3526
27481,29.644,-82.3509
27482,29.6458,-82.3517
27483,29.6433,-82.3507
27484,29.6466,-82.3533
27485,29.645,-82.3509
27486,29.6436,-82.3532
27487,29.644,-82.3521
27488,29.6433,-82.3523
27489,29.6432,-82.3512
27490,29.6464,-82.3517
27491,29.6451,-82.3498
27492,29.6462,-82.3501
27493,29.6446,-82.3529
27494,29.6459,-82.3524
27495,29.6449,-82.3526
27496,29.6428,-82.3517
27497,29.6446,-82.352
27498,29.6435,-82.3514
27499,29.6453,-82.3515
27500,29.6459,-82.3523
27501,29.6436,-82.3495
27502,29.6438,-82.3473
27503,29.6458,-82.3475
27504,29.646,-82.3499
27505,29.6466,-82.3482
27506,29.6453,-82.3488
27507,29.6436,-82.3498
27508,29.646,-82.3499
27509,29.6453,-82.3475
27510,29.6438,-82.349
27511,29.6462,-82.3487
27512,29.6448,-82.3491
27513,29.6457,-82.3494
27514,29.645,-82.3479
27515,29.6429,-82.347
27516,29.6459,-82.3494
27517,29.6429,-82.3477
27518,29.6433,-82.3474
27519,29.6442,-82.3486
27520,29.6443,-82.3472
27521,29.6459,-82.3482
27522,29.6458,-82.3501
27523,29.6459,-82.3501
27524,29.644,-82.3479
27525,29.646,-82.3494
27526,29.645,-82.3506
27527,29.6436,-82.3487
27528,29.6453,-82.3482
27529,29.643,-82.3475
27530,29.6446,-82.3497
27531,29.6458,-82.3488
27532,29.6432,-82.349
27533,29.6433,-82.3475
27534,29.6435,-82.3479
27535,29.6447,-82.35
27536,29.6434,-82.3497
27537,29.646,-82.3483
27538,29.6449,-82.3499
27539,29.6467,-82.3474
27540,29.6458,-82.3498
27541,29.6434,-82.3497
27542,29.6433,-82.3505
27543,29.6443,-82.349
27544,29.645,-82.3504
27545,29.6438,-82.35
27546,29.646,-82.3504
27547,29.6434,-82.3495
27548,29.6428,-82.3491
27549,29.6456,-82.3507
27550,29.6453,-82.3496
27551,29.6458,-82.3479
27552,29.6462,-82.3478
27553,29.6464,-82.346
27554,29.644,-82.3483
27555,29.6429,-82.3454
27556,29.646,-82.349
27557,29.6431,-82.3452
27558,29.6459,-82.3473
27559,29.6447,-82.3478
27560,29.6439,-82.3472
27561,29.6446,-82.3487
27562,29.6465,-82.3459
27563,29.6438,-82.3474
27564,29.6438,-82.3479
27565,29.6449,-82.3472
27566,29.6437,-82.3489
27567,29.6445,-82.3482
27568,29.6443,-82.3477
27569,29.6448,-82.3489
27570,29.6449,-82.3479
27571,29.6467,-82.3465
27572,29.6445,-82.3465
27573,29.6438,-82.3475
27574,29.6446,-82.3455
27575,29.6441,-82.3484
27576,29.644,-82.3452
27577,29.6446,-82.3444
27578,29.6456,-82.3427
27579,29.6453,-82.3443
27580,29.6448,-82.3417
27581,29.6458,-82.342
27582,29.6439,-82.345
27583,29.6438,-82.3417
27584,29.6458,-82.343
27585,29.6454,-82.3442
27586,29.6464,-82.3453
27587,29.645,-82.3428
27588,29.6441,-82.3441
27589,29.6457,-82.345
27590,29.644,-82.3439
27591,29.6434,-82.3449
27592,29.6441,-82.342
27593,29.6429,-82.3442
27594,29.6432,-82.3451
27595,29.644,-82.3455
27596,29.6467,-82.3443
27597,29.6449,-82.3436
27598,29.6441,-82.3449
27599,29.6429,-82.3419
27600,29.6462,-82.3442
27601,29.6455,-82.3432
27602,29.644,-82.3447
27603,29.6445,-82.3447
27604,29.6444,-82.3458
27605,29.6456,-82.3431
27606,29.6463,-82.344
27607,29.6453,-82.3449
27608,29.6467,-82.346
27609,29.6442,-82.3445
27610,29.6434,-82.3443
27611,29.6442,-82.3467
27612,29.6429,-82.3442
27613,29.6441,-82.3451
27614,29.6431,-82.3465
27615,29.6452,-82.3454
27616,29.6465,-82.3467
27617,29.6435,-82.3469
27618,29.645,-82.3434
27619,29.6442,-82.3462
27620,29.6449,-82.3469
27621,29.6451,-82.3431
27622,29.6443,-82.3439
27623,29.6457,-82.3471
27624,29.6452,-82.3455
27625,29.646,-82.3435
27626,29.6447,-82.3488
27627,29.6429,-82.3465
27628,29.6465,-82.3458
27629,29.6439,-82.3448
27630,29.6456,-82.347
27631,29.6456,-82.3452
27632,29.6436,-82.3479
27633,29.6452,-82.3484
27634,29.6434,-82.3464
27635,29.6457,-82.347
27636,29.6466,-82.3456
27637,29.6463,-82.3458
27638,29.6466,-82.3464
27639,29.6448,-82.3456
27640,29.6446,-82.347
27641,29.6463,-82.3467
27642,29.645,-82.3471
27643,29.6456,-82.3486
27644,29.6462,-82.3464
27645,29.645,-82.3471
27646,29.6457,-82.3479
27647,29.6433,-82.3471
27648,29.6437,-82.3472
27649,29.6453,-82.3471
27650,29.6449,-82.3462
27651,29.6454,-82.3451
27652,29.6431,-82.3444
27653,29.6462,-82.3469
27654,29.6463,-82.3457
27655,29.644,-82.346
27656,29.6454,-82.3477
27657,29.6446,-82.3478
27658,29.6458,-82.3441
27659,29.6452,-82.3464
27660,29.6453,-82.347
27661,29.6442,-82.3461
27662,29.6452,-82.3441
27663,29.6443,-82.3458
27664,29.6468,-82.3469
27665,29.6455,-82.3477
27666,29.6436,-82.3446
27667,29.6457,-82.3449
27668,29.6463,-82.3473
27669,29.6466,-82.3465
27670,29.6458,-82.3456
27671,29.6454,-82.345
27672,29.6443,-82.3451
27673,29.6445,-82.3465
27674,29.6453,-82.3467
27675,29.6436,-82.3459
27676,29.643,-82.3445
27677,29.6455,-82.3453
27678,29.6458,-82.3453
27679,29.6445,-82.3471
27680,29.6443,-82.3445
27681,29.644,-82.3478
27682,29.645,-82.3467
27683,29.6457,-82.3477
27684,29.6435,-82.3458
27685,29.6443,-82.3448
27686,29.6461,-82.3476
27687,29.6429,-82.3458
27688,29.6457,-82.3475
27689,29.6452,-82.3456
27690,29.6465,-82.3471
27691,29.6449,-82.3449
27692,29.6467,-82.3473
27693,29.644,-82.3468
27694,29.645,-82.3452
27695,29.6459,-82.3479
27696,29.6455,-82.3445
27697,29.6454,-82.3467
27698,29.6432,-82.3454
27699,29.644,-82.3477
27700,29.6442,-82.3445
27701,29.6445,-82.3504
27702,29.644,-82.3503
27703,29.6428,-82.3499
27704,29.6448,-82.3485
27705,29.6447,-82.3488
27706,29.645,-82.349
27707,29.6429,-82.3495
27708,29.6448,-82.3489
27709,29.6459,-82.3485
27710,29.6466,-82.35
27711,29.6463,-82.3519
27712,29.645,-82.3508
27713,29.6452,-82.3494
27714,29.644,-82.3509
27715,29.6466,-82.3511
27716,29.6448,-82.3517
27717,29.6439,-82.3505
27718,29.646,-82.3484
27719,29.6454,-82.3521
27720,29.6434,-82.3494
27721,29.6433,-82.3507
27722,29.6444,-82.3484
27723,29.6444,-82.3502
27724,29.6439,-82.3514
27725,29.6462,-82.3514
27726,29.6446,-82.3515
27727,29.6466,-82.3514
27728,29.6449,-82.3495
27729,29.6457,-82.3491
27730,29.6433,-82.3513
27731,29.6446,-82.3514
27732,29.6462,-82.3487
27733,29.6464,-82.3511
27734,29.645,-82.35
27735,29.6435,-82.349
27736,29.6464,-82.3518
27737,29.6439,-82.3523
27738,29.6451,-82.3487
27739,29.6439,-82.3509
27740,29.6429,-82.3519
27741,29.6458,-82.3513
27742,29.6442,-82.3502
27743,29.6438,-82.3486
27744,29.6448,-82.3507
27745,29.6437,-82.3508
27746,29.6467,-82.3515
27747,29.6461,-82.3515
27748,29.6434,-82.3512
27749,29.6432,-82.3508
27750,29.6453,-82.3497
27751,29.6429,-82.3471
27752,29.6441,-82.3493
27753,29.6462,-82.3468
27754,29.6449,-82.3472
27755,29.6459,-82.3494
27756,29.6448,-82.3497
27757,29.6434,-82.347
27758,29.6445,-82.3475
27759,29.6458,-82.3468
27760,29.6458,-82.3493
27761,29.6448,-82.349
27762,29.6448,-82.3466
27763,29.6466,-82.3498
27764,29.6451,-82.3473
27765,29.6464,-82.3501
27766,29.6437,-82.3474
27767,29.6462,-82.3502
27768,29.6458,-82.3468
27769,29.6446,-82.3485
27770,29.6455,-82.3477
27771,29.6456,-82.3466
27772,29.6433,-82.3489
27773,29.6463,-82.3466
27774,29.6448,-82.3481
27775,29.6444,-82.3477
27776,29.6449,-82.3481
27777,29.6455,-82.3507
27778,29.6454,-82.3481
27779,29.6447,-82.3497
27780,29.6447,-82.3507
27781,29.6439,-82.3479
27782,29.6451,-82.3492
27783,29.6451,-82.3479
27784,29.6445,-82.3481
27785,29.6445,-82.3505
27786,29.6429,-82.3501
27787,29.6454,-82.3489
27788,29.6454,-82.3494
27789,29.6447,-82.3517
27790,29.644,-82.3517
27791,29.6467,-82.3495
27792,29.6444,-82.3486
27793,29.6459,-82.3489
27794,29.6439,-82.3502
27795,29.6463,-82.349
27796,29.6431,-82.3503
27797,29.6436,-82.3516
27798,29.6463,-82.3499
27799,29.6455,-82.351
27800,29.6466,-82.3512
27801,29.6467,-82.3495
27802,29.6446,-82.3503
27803,29.6441,-82.3508
27804,29.6455,-82.3487
27805,29.6449,-82.3491
27806,29.646,-82.3491
27807,29.643,-82.3485
27808,29.6435,-82.3489
27809,29.6466,-82.3483
27810,29.6454,-82.3499
27811,29.6467,-82.3502
27812,29.643,-82.3514
27813,29.6448,-82.3513
27814,29.6435,-82.3516
27815,29.6455,-82.3491
27816,29.6444,-82.3491
27817,29.6463,-82.3497
27818,29.6466,-82.3511
27819,29.6452,-82.3504
27820,29.6447,-82.3495
27821,29.6432,-82.3504
27822,29.6433,-82.3502
27823,29.6433,-82.3484
27824,29.644,-82.351
27825,29.6438,-82.3489
27826,29.6467,-82.3507
27827,29.6465,-82.3505
27828,29.6462,-82.3481
27829,29.6461,-82.3485
27830,29.643,-82.3508
27831,29.6459,-82.3508
27832,29.6448,-82.347
27833,29.6432,-82.3505
27834,29.6456,-82.3492
27835,29.6466,-82.3477
27836,29.6438,-82.3474
27837,29.6464,-82.3506
27838,29.643,-82.3504
27839,29.6457,-82.3485
27840,29.6449,-82.3501
27841,29.6454,-82.3479
27842,29.6444,-82.3504
27843,29.6467,-82.3498
27844,29.6436,-82.3495
27845,29.6463,-82.3495
27846,29.6445,-82.3498
27847,29.6444,-82.3479
27848,29.6449,-82.3495
27849,29.6455,-82.348
27850,29.6431,-82.3508
27851,29.6434,-82.347
27852,29.6456,-82.3491
27853,29.644,-82.3467
27854,29.6436,-82.3503
27855,29.6467,-82.347
27856,29.6456,-82.3487
27857,29.6441,-82.3505
27858,29.6441,-82.3488
27859,29.6464,-82.3485
27860,29.644,-82.3477
27861,29.645,-82.3484
27862,29.6439,-82.3489
27863,29.6457,-82.347
27864,29.6443,-82.3469
27865,29.6438,-82.3476
27866,29.6441,-82.3478
27867,29.6436,-82.3468
27868,29.6436,-82.3482
27869,29.645,-82.3503
27870,29.6456,-82.3472
27871,29.6453,-82.35
27872,29.6447,-82.3504
27873,29.6452,-82.35
27874,29.6447,-82.3494
27875,29.644,-82.3491
27876,29.6431,-82.3477
27877,29.6451,-82.3494
27878,29.644,-82.3477
27879,29.6468,-82.3508
27880,29.6443,-82.3482
27881,29.6449,-82.3487
27882,29.6432,-82.3499
27883,29.645,-82.3491
27884,29.6431,-82.3485
27885,29.6458,-82.3483
27886,29.6438,-82.3477
27887,29.6465,-82.3502
27888,29.6445,-82.3478
27889,29.6445,-82.3497
27890,29.6467,-82.3495
27891,29.6443,-82.3481
27892,29.6461,-82.3478
27893,29.6434,-82.3501
27894,29.6442,-82.3497
27895,29.6464,-82.3497
27896,29.6465,-82.3474
27897,29.6443,-82.3476
27898,29.6446,-82.3499
27899,29.6468,-82.3496
27900,29.646,-82.3476
27901,29.6444,-82.3511
27902,29.6464,-82.3476
27903,29.6431,-82.3505
27904,29.6463,-82.3474
27905,29.6468,-82.3504
27906,29.6448,-82.3485
27907,29.6458,-82.3486
27908,29.6465,-82.3492
27909,29.6458,-82.3499
27910,29.6451,-82.3479
27911,29.6441,-82.3493
27912,29.6444,-82.3489
27913,29.6449,-82.35
27914,29.6444,-82.3477
27915,29.6458,-82.3479
27916,29.6442,-82.3483
27917,29.6457,-82.3477
27918,29.6466,-82.3511
27919,29.6463,-82.3496
27920,29.6444,-82.3513
27921,29.6436,-82.3479
27922,29.6468,-82.3483
27923,29.6466,-82.3503
27924,29.6434,-82.349
27925,29.6466,-82.3499
27926,29.646,-82.3503
27927,29.6441,-82.3497
27928,29.6436,-82.3514
27929,29.6439,-82.3514
27930,29.6433,-82.3499
27931,29.6451,-82.3518
27932,29.6433,-82.3505
27933,29.6468,-82.3525
27934,29.6453,-82.3514
27935,29.6466,-82.3497
27936,29.643,-82.3516
27937,29.6446,-82.3533
27938,29.6449,-82.3503
27939,29.6447,-82.3515
27940,29.6444,-82.3516
27941,29.6441,-82.351
27942,29.646,-82.3523
27943,29.6431,-82.3505
27944,29.644,-82.3535
27945,29.6459,-82.3495
27946,29.6446,-82.3513
27947,29.6443,-82.351
27948,29.6432,-82.35
27949,29.643,-82.3528
27950,29.6429,-82.3516
27951,29.6439,-82.3424
27952,29.6437,-82.3445
27953,29.6432,-82.3425
27954,29.6432,-82.3431
27955,29.646,-82.3418
27956,29.6449,-82.3453
27957,29.646,-82.3437
27958,29.6431,-82.3438
27959,29.6437,-82.343
27960,29.645,-82.3417
27961,29.6468,-82.3451
27962,29.6456,-82.3418
27963,29.6447,-82.3446
27964,29.6468,-82.3425
27965,29.6455,-82.3434
27966,29.6431,-82.3442
27967,29.6464,-82.3418
27968,29.6443,-82.3454
27969,29.6441,-82.342
27970,29.6457,-82.3444
27971,29.6439,-82.3438
27972,29.6429,-82.3448
27973,29.6435,-82.3433
27974,29.646,-82.3427
27975,29.6431,-82.3421
27976,29.6466,-82.3436
27977,29.645,-82.3453
27978,29.6433,-82.3427
27979,29.6446,-82.3417
27980,29.643,-82.3425
27981,29.6459,-82.3422
27982,29.6432,-82.3435
27983,29.6446,-82.3422
27984,29.6447,-82.3432
27985,29.6438,-82.3455
27986,29.6455,-82.3427
27987,29.6438,-82.3427
27988,29.6437,-82.3419
27989,29.6442,-82.3441
27990,29.6435,-82.3426
27991,29.6459,-82.3434
27992,29.6461,-82.3426
27993,29.6431,-82.3421
27994,29.6447,-82.3444
27995,29.6463,-82.3428
27996,29.6466,-82.3442
27997,29.6455,-82.3451
27998,29.6466,-82.3421
27999,29.645,-82.345
28000,29.6463,-82.3436
28001,29.6452,-82.3502
28002,29.6433,-82.3519
28003,29.6437,-82.3505
28004,29.6442,-82.3515
28005,29.6436,-82.3524
28006,29.644,-82.3532
28007,29.6429,-82.3508
28008,29.6428,-82.3507
28009,29.6441,-82.3502
28010,29.6443,-82.3522
28011,29.6436,-82.3508
28012,29.6434,-82.351
28013,29.6468,-82.3521
28014,29.6447,-82.3539
28015,29.646,-82.3517
28016,29.644,-82.3509
28017,29.6454,-82.3501
28018,29.6432,-82.3528
28019,29.6465,-82.3535
28020,29.6434,-82.3534
28021,29.646,-82.352
28022,29.6457,-82.3524
28023,29.6434,-82.3505
28024,29.6452,-82.3532
28025,29.6434,-82.3518
28026,29.6451,-82.3447
28027,29.6438,-82.3442
28028,29.6462,-82.344
28029,29.6455,-82.3436
28030,29.6436,-82.3442
28031,29.6442,-82.344
28032,29.644,-82.3444
28033,29.6465,-82.3417
28034,29.6435,-82.3415
28035,29.6461,-82.3441
28036,29.643,-82.3451
28037,29.6441,-82.3445
28038,29.6443,-82.3424
28039,29.6467,-82.342
28040,29.6445,-82.3421
28041,29.6445,-82.3423
28042,29.643,-82.3427
28043,29.6447,-82.3429
28044,29.6458,-82.3421
28045,29.6438,-82.3418
28046,29.6464,-82.3417
28047,29.6457,-82.3435
28048,29.6459,-82.3416
28049,29.6467,-82.3441
28050,29.6431,-82.342
28051,29.645,-82.3451
28052,29.6435,-82.3426
28053,29.6445,-82.3425
28054,29.6434,-82.3439
28055,29.6459,-82.3421
28056,29.6448,-82.3435
28057,29.6443,-82.3421
28058,29.6453,-82.3418
28059,29.6439,-82.3449
28060,29.6455,-82.3417
28061,29.6434,-82.3417
28062,29.643,-82.3429
28063,29.6431,-82.3441
28064,29.6445,-82.3454
28065,29.6466,-82.3449
28066,29.6446,-82.342
28067,29.6452,-82.3446
28068,29.6468,-82.3441
28069,29.6442,-82.3441
28070,29.6438,-82.3432
28071,29.6465,-82.3426
28072,29.6439,-82.3419
28073,29.6461,-82.3423
28074,29.6445,-82.3422
28075,29.6466,-82.3424
28076,29.6452,-82.3478
28077,29.6431,-82.3461
28078,29.6437,-82.349
28079,29.645,-82.3488
28080,29.6446,-82.3491
28081,29.6435,-82.3483
28082,29.6463,-82.3497
28083,29.645,-82.3495
28084,29.6457,-82.349
28085,29.6459,-82.3466
28086,29.6446,-82.3489
28087,29.6461,-82.3484
28088,29.6457,-82.3471
28089,29.644,-82.3485
28090,29.644,-82.3499
28091,29.6466,-82.3476
28092,29.6442,-82.3469
28093,29.6439,-82.3467
28094,29.6442,-82.3479
28095,29.6442,-82.3474
28096,29.6463,-82.3482
28097,29.6458,-82.3485
28098,29.6448,-82.3461
28099,29.6437,-82.3481
28100,29.6455,-82.3497
28101,29.6438,-82.3458
28102,29.6463,-82.346
28103,29.6432,-82.3461
28104,29.6441,-82.3477
28105,29.6461,-82.347
28106,29.6452,-82.3471
28107,29.6432,-82.3473
28108,29.6444,-82.3486
28109,29.6458,-82.3469
28110,29.6463,-82.3465
28111,29.646,-82.346
28112,29.6449,-82.347
28113,29.6436,-82.3477
28114,29.6464,-82.3483
28115,29.6434,-82.3475
28116,29.6435,-82.3465
28117,29.6455,-82.3469
28118,29.6448,-82.3488
28119,29.6456,-82.3481
28120,29.6447,-82.3473
28121,29.6469,-82.347
28122,29.6463,-82.3464
28123,29.6437,-82.3459
28124,29.6457,-82.3467
28125,29.646,-82.3486
28126,29.6432,-82.3483
28127,29.6456,-82.347
28128,29.6453,-82.3503
28129,29.6454,-82.3497
28130,29.6435,-82.3485
28131,29.643,-82.3479
28132,29.6459,-82.3475
28133,29.6439,-82.3503
28134,29.6449,-82.3495
28135,29.6451,-82.3492
28136,29.6445,-82.3472
28137,29.6433,-82.3481
28138,29.6451,-82.3487
28139,29.6448,-82.3485
28140,29.6467,-82.3483
28141,29.6459,-82.3503
28142,29.6458,-82.3472
28143,29.6445,-82.3472
28144,29.644,-82.3475
28145,29.6432,-82.3491
28146,29.6449,-82.3478
28147,29.6433,-82.3469
28148,29.6459,-82.3497
28149,29.6452,-82.348
28150,29.6432,-82.3501
28151,29.6455,-82.3483
28152,29.6431,-82.3467
28153,29.6449,-82.3478
28154,29.6469,-82.3481
28155,29.6432,-82.3499
28156,29.6446,-82.3494
28157,29.6463,-82.3488
28158,29.645,-82.3479
28159,29.6466,-82.3477
